,true,pred,kfold
allobaculum_stercoricanis,37.0,35.5778,3.0
shewanella_algae,28.0,28.998344999999997,1.0
bifidobacterium_saguini,37.0,35.2225,4.0
ochrobactrum_rhizosphaerae,28.0,29.833599999999997,1.0
sphingomonas_haloaromaticamans,30.0,29.609081999999997,0.0
kurthia_massiliensis,28.0,32.548501,0.0
bacillus_ligniniphilus,30.0,33.148498999999994,1.0
planococcus_maritimus,29.0,30.5795,2.0
collinsella_aerofaciens,37.0,36.0445,3.0
planococcus_halocryophilus,18.0,24.966834000000002,2.0
streptococcus_ictaluri,30.0,35.4706,2.0
enterococcus_asini,37.0,34.58275,1.0
palaeococcus_pacificus,80.0,78.43294999999999,1.0
clostridium_baratii,37.0,37.09575000000001,1.0
paraglaciecola_chathamensis,18.0,25.170019999999976,4.0
shewanella_oneidensis,30.0,28.451746999999997,4.0
lactococcus_lactis,31.0,30.601267,1.0
shewanella_baltica,25.0,25.376132999999996,1.0
methylotenera_versatilis,25.0,26.164082999999998,4.0
eubacterium_sulci,37.0,36.89175,1.0
glaciecola_pallidula,13.0,16.907833,4.0
paenibacillus_lactis,30.0,31.271542,0.0
nocardia_caishijiensis,29.0,29.387,2.0
balneola_vulgaris,27.0,27.648875,3.0
streptomyces_viridosporus,28.0,27.769,3.0
caenibacillus_caldisaponilyticus,55.0,47.18529599999998,1.0
desulfovibrio_vulgaris,34.0,33.1885,2.0
actinoalloteichus_spitiensis,30.0,30.393665,3.0
nitratifractor_salsuginis,59.0,41.22957400000001,0.0
cladophialophora_carrionii,25.0,24.4335,4.0
aspergillus_brasiliensis,26.0,25.898,3.0
herbaspirillum_rhizosphaerae,27.0,28.610932999999996,4.0
tepidiphilus_thermophilus,50.0,47.652665999999996,1.0
rhodobacter_johrii,28.0,29.360749,0.0
hoeflea_phototrophica,30.0,27.8937,2.0
alicycliphilus_denitrificans,29.0,30.44155,3.0
dothistroma_septosporum,20.0,24.062367,2.0
denitrovibrio_acetiphilus,30.0,35.141517,1.0
azovibrio_restrictus,28.0,32.5916,3.0
frateuria_aurantia,27.0,30.23235,3.0
vibrio_owensii,27.0,28.952832999999984,1.0
herbaspirillum_huttiense,28.0,29.5425,2.0
methylophaga_frappieri,29.0,28.6915,4.0
providencia_burhodogranariea,31.0,30.507,4.0
halanaerobium_congolense,42.0,36.9598,0.0
acinetobacter_indicus,31.0,30.151807000000005,0.0
streptobacillus_moniliformis,37.0,37.8551,4.0
novosphingobium_aromaticivorans,30.0,28.6706,2.0
pseudoalteromonas_issachenkonii,23.0,24.99089,3.0
parascardovia_denticolens,37.0,33.267717,3.0
tetrasphaera_jenkinsii,25.0,28.92775,2.0
corynebacterium_minutissimum,35.0,35.731,3.0
haematospirillum_jordaniae,37.0,30.2821,4.0
peptoniphilus_lacrimalis,37.0,36.37950000000001,3.0
dialister_invisus,36.0,36.769800000000004,0.0
actinomadura_rubrobrunea,55.0,34.07425,1.0
nocardiopsis_halophila,28.0,29.304833,3.0
histoplasma_capsulatum,29.0,29.758,1.0
weissella_confusa,31.0,30.277928000000017,0.0
desulfotomaculum_thermosubterraneum,60.0,58.660999,3.0
mycobacterium_haemophilum,31.0,35.032167,2.0
pediococcus_cellicola,34.0,32.346,4.0
amycolatopsis_thermoflava,45.0,28.648,0.0
microbacterium_arborescens,30.0,29.950582999999998,4.0
kluyvera_intermedia,31.0,33.2821,3.0
bacillus_circulans,32.0,31.11575,2.0
streptomyces_griseoflavus,27.0,27.677,3.0
pseudoalteromonas_piscicida,28.0,27.780126999999993,0.0
nocardia_farcinica,32.0,30.477,3.0
sulfurimonas_denitrificans,24.0,28.22585,4.0
streptomyces_galbus,27.0,27.64275,4.0
paenibacillus_odorifer,30.0,30.278633,4.0
blastomyces_dermatitidis,31.0,25.955,0.0
vagococcus_penaei,30.0,32.90835,3.0
legionella_hackeliae,37.0,34.201848000000005,2.0
nocardia_carnea,29.0,30.870583,2.0
capronia_coronata,20.0,24.9415,3.0
desulfurococcus_kamchatkensis,82.0,84.87939999999999,4.0
lactobacillus_jensenii,37.0,33.9905,2.0
flavobacterium_filum,27.0,25.8645,0.0
rhizobium_tibeticum,28.0,28.883899999999983,3.0
pichia_kudriavzevii,24.0,24.674,0.0
methylophaga_thiooxydans,28.0,28.796833,0.0
