,true,pred,kfold
allobaculum_stercoricanis,37.0,35.664479,3.0
shewanella_algae,28.0,28.324012,1.0
bifidobacterium_saguini,37.0,35.503,4.0
ochrobactrum_rhizosphaerae,28.0,29.459499999999995,1.0
sphingomonas_haloaromaticamans,30.0,29.512099,0.0
kurthia_massiliensis,28.0,32.523267,0.0
bacillus_ligniniphilus,30.0,33.454831999999996,1.0
planococcus_maritimus,29.0,30.1355,2.0
collinsella_aerofaciens,37.0,35.869125,3.0
planococcus_halocryophilus,18.0,24.846934,2.0
streptococcus_ictaluri,30.0,35.4865,2.0
enterococcus_asini,37.0,34.558584,1.0
palaeococcus_pacificus,80.0,77.91135,1.0
clostridium_baratii,37.0,36.7055,1.0
paraglaciecola_chathamensis,18.0,25.28971899999997,4.0
shewanella_oneidensis,30.0,27.479998999999996,4.0
lactococcus_lactis,31.0,31.065524,1.0
shewanella_baltica,25.0,25.891094999999996,1.0
methylotenera_versatilis,25.0,26.233,4.0
eubacterium_sulci,37.0,36.6658,1.0
glaciecola_pallidula,13.0,17.223582999999998,4.0
paenibacillus_lactis,30.0,31.3625,0.0
nocardia_caishijiensis,29.0,29.314,2.0
balneola_vulgaris,27.0,27.45955,3.0
streptomyces_viridosporus,28.0,27.941,3.0
caenibacillus_caldisaponilyticus,55.0,46.83309,1.0
desulfovibrio_vulgaris,34.0,33.59325,2.0
actinoalloteichus_spitiensis,30.0,30.025,3.0
nitratifractor_salsuginis,59.0,41.17499399999999,0.0
cladophialophora_carrionii,25.0,24.4065,4.0
aspergillus_brasiliensis,26.0,25.639167,3.0
herbaspirillum_rhizosphaerae,27.0,28.9486,4.0
tepidiphilus_thermophilus,50.0,46.190515,1.0
rhodobacter_johrii,28.0,29.396916,0.0
hoeflea_phototrophica,30.0,27.921399999999988,2.0
alicycliphilus_denitrificans,29.0,30.716199999999997,3.0
dothistroma_septosporum,20.0,23.930162,2.0
denitrovibrio_acetiphilus,30.0,34.7491,1.0
azovibrio_restrictus,28.0,33.0435,3.0
frateuria_aurantia,27.0,30.0203,3.0
vibrio_owensii,27.0,28.8512,1.0
herbaspirillum_huttiense,28.0,29.4923,2.0
methylophaga_frappieri,29.0,28.692917,4.0
providencia_burhodogranariea,31.0,30.478665999999997,4.0
halanaerobium_congolense,42.0,37.450832999999996,0.0
acinetobacter_indicus,31.0,29.88035,0.0
streptobacillus_moniliformis,37.0,36.44535,4.0
novosphingobium_aromaticivorans,30.0,28.564649999999997,2.0
pseudoalteromonas_issachenkonii,23.0,25.311927999999995,3.0
parascardovia_denticolens,37.0,33.021017,3.0
tetrasphaera_jenkinsii,25.0,28.818,2.0
corynebacterium_minutissimum,35.0,35.949,3.0
haematospirillum_jordaniae,37.0,29.8855,4.0
peptoniphilus_lacrimalis,37.0,36.2165,3.0
dialister_invisus,36.0,36.132108,0.0
actinomadura_rubrobrunea,55.0,34.210083,1.0
nocardiopsis_halophila,28.0,29.517583,3.0
histoplasma_capsulatum,29.0,29.9685,1.0
weissella_confusa,31.0,30.33118800000004,0.0
desulfotomaculum_thermosubterraneum,60.0,58.474856,3.0
mycobacterium_haemophilum,31.0,35.4205,2.0
pediococcus_cellicola,34.0,32.6085,4.0
amycolatopsis_thermoflava,45.0,28.55875,0.0
