,true,pred,kfold
allobaculum_stercoricanis,37.0,35.968119236456346,3.0
shewanella_algae,28.0,26.172684958311642,1.0
bifidobacterium_saguini,37.0,36.79289346673087,4.0
ochrobactrum_rhizosphaerae,28.0,30.14293187370661,0.0
sphingomonas_haloaromaticamans,30.0,30.70162099113825,0.0
kurthia_massiliensis,28.0,30.124457294849186,0.0
bacillus_ligniniphilus,30.0,34.08203249249133,1.0
planococcus_maritimus,29.0,27.766843130919064,1.0
collinsella_aerofaciens,37.0,34.39498386047978,3.0
streptococcus_ictaluri,30.0,33.01649221879974,2.0
enterococcus_asini,37.0,29.452565522022397,2.0
palaeococcus_pacificus,80.0,75.96928685417535,0.0
clostridium_baratii,37.0,37.109763080982,0.0
shewanella_oneidensis,30.0,28.899886420103634,1.0
lactococcus_lactis,31.0,31.339348850031648,4.0
shewanella_baltica,25.0,26.609917697687898,4.0
methylotenera_versatilis,25.0,24.07200488709111,3.0
eubacterium_sulci,37.0,38.59786885490778,0.0
paenibacillus_lactis,30.0,32.66711526848868,4.0
nocardia_caishijiensis,29.0,29.366164142993718,0.0
balneola_vulgaris,27.0,27.08954721428946,4.0
streptomyces_viridosporus,28.0,28.350279743579655,0.0
caenibacillus_caldisaponilyticus,55.0,46.91077932817474,2.0
desulfovibrio_vulgaris,34.0,33.979036900030565,3.0
actinoalloteichus_spitiensis,30.0,31.45049533508916,3.0
nitratifractor_salsuginis,59.0,53.144285770880174,3.0
cladophialophora_carrionii,25.0,25.77227907452258,1.0
aspergillus_brasiliensis,26.0,28.152596088873338,3.0
herbaspirillum_rhizosphaerae,27.0,27.336281711963444,0.0
tepidiphilus_thermophilus,50.0,50.48920541741446,4.0
rhodobacter_johrii,28.0,30.05433139465947,3.0
hoeflea_phototrophica,30.0,28.506672916193757,4.0
alicycliphilus_denitrificans,29.0,33.676266959044064,1.0
denitrovibrio_acetiphilus,30.0,31.148238117603093,0.0
azovibrio_restrictus,28.0,33.4293607185556,2.0
frateuria_aurantia,27.0,28.315874668585252,3.0
vibrio_owensii,27.0,29.500311466680955,3.0
herbaspirillum_huttiense,28.0,27.885142261890202,0.0
methylophaga_frappieri,29.0,27.212759586798143,3.0
providencia_burhodogranariea,31.0,31.337888092823178,2.0
halanaerobium_congolense,42.0,36.14561968121203,1.0
acinetobacter_indicus,31.0,32.25654348833099,2.0
streptobacillus_moniliformis,37.0,34.02892404534415,4.0
novosphingobium_aromaticivorans,30.0,30.06616312005118,4.0
parascardovia_denticolens,37.0,40.729023868945866,0.0
tetrasphaera_jenkinsii,25.0,27.82588856926325,0.0
corynebacterium_minutissimum,35.0,33.624218997736726,4.0
haematospirillum_jordaniae,37.0,35.050065369434506,2.0
peptoniphilus_lacrimalis,37.0,41.49768314026494,3.0
dialister_invisus,36.0,39.65730914734502,3.0
actinomadura_rubrobrunea,55.0,41.27429708940521,2.0
nocardiopsis_halophila,28.0,29.883265110479783,3.0
histoplasma_capsulatum,29.0,25.357625064631257,4.0
weissella_confusa,31.0,34.032917591558885,3.0
desulfotomaculum_thermosubterraneum,60.0,60.59527521404895,1.0
mycobacterium_haemophilum,31.0,36.011113455626095,1.0
pediococcus_cellicola,34.0,30.47666296464935,2.0
amycolatopsis_thermoflava,45.0,31.5119847606695,0.0
microbacterium_arborescens,30.0,28.098044330982,0.0
kluyvera_intermedia,31.0,33.35216388367314,3.0
bacillus_circulans,32.0,32.42268881303802,2.0
streptomyces_griseoflavus,27.0,28.21003061272696,4.0
pseudoalteromonas_piscicida,28.0,27.382403309253483,0.0
nocardia_farcinica,32.0,33.14958291985587,4.0
streptomyces_galbus,27.0,27.402811619268846,3.0
paenibacillus_odorifer,30.0,28.492749502989376,1.0
blastomyces_dermatitidis,31.0,24.903021427618455,3.0
vagococcus_penaei,30.0,34.109293552862596,3.0
legionella_hackeliae,37.0,33.9751256416513,2.0
nocardia_carnea,29.0,28.042687473078523,4.0
desulfurococcus_kamchatkensis,82.0,85.8286905858715,4.0
lactobacillus_jensenii,37.0,34.06319910027579,4.0
flavobacterium_filum,27.0,28.79910176506403,0.0
rhizobium_tibeticum,28.0,27.96319064758916,3.0
methylophaga_thiooxydans,28.0,32.12021193010345,2.0
staphylococcus_vitulinus,37.0,33.59937033159271,2.0
nautilia_profundicola,43.0,53.269259067999315,3.0
methanocella_paludicola,37.0,42.230221805353914,4.0
mycoplasma_gallinarum,37.0,35.72449240190521,2.0
nosocomiicoccus_ampullae,32.0,35.20863240471247,0.0
acinetobacter_soli,29.0,29.202200504766893,3.0
malassezia_globosa,30.0,27.951399738696843,0.0
lactobacillus_malefermentans,29.0,31.295899326709538,0.0
thiocystis_violascens,25.0,25.607293417784298,1.0
slackia_piriformis,37.0,41.7823334310253,4.0
komagataeibacter_europaeus,30.0,28.339264926691804,4.0
bacillus_muralis,30.0,28.231635029224186,0.0
lachnoanaerobaculum_saburreum,37.0,38.41461691362396,2.0
mycoplasma_glycophilum,37.0,40.52910861633916,3.0
selenomonas_bovis,37.0,36.82605295452746,1.0
persephonella_marina,70.0,69.37039082756402,0.0
leptotrichia_shahii,37.0,39.51135763628021,2.0
methanothermobacter_marburgensis,60.0,54.39545564922961,1.0
prevotella_saccharolytica,37.0,37.54808168682727,1.0
collimonas_arenae,28.0,28.850396091846257,0.0
thermus_islandicus,65.0,71.46534687020377,4.0
chryseolinea_serpens,25.0,26.76134782769278,4.0
corynebacterium_efficiens,37.0,32.7319880101879,4.0
haloferax_prahovense,37.0,38.519827778247624,0.0
bacillus_pseudofirmus,31.0,31.90456896099719,1.0
neisseria_elongata,33.0,32.10820477714899,0.0
flavobacterium_piscis,30.0,26.985825827452267,1.0
methanoplanus_limicola,34.0,30.382513935474186,0.0
ornithinibacillus_californiensis,30.0,37.69325003129974,2.0
clostridium_septicum,37.0,36.18775838127497,0.0
listeria_seeligeri,36.0,31.85797220208243,4.0
vibrio_atlanticus,25.0,25.84874972962041,3.0
enhygromyxa_salina,30.0,35.75320940289172,1.0
chryseobacterium_piperi,29.0,29.156622822192936,0.0
alicyclobacillus_ferrooxydans,30.0,37.39063936211661,4.0
longispora_albida,28.0,26.039351398853093,0.0
desulfitobacterium_hafniense,34.0,36.82961397442492,1.0
halanaerobium_saccharolyticum,37.0,33.22402438782353,3.0
streptomyces_decoyicus,29.0,27.403467747198533,3.0
vibrio_quintilis,28.0,30.827015933771882,4.0
aeromicrobium_erythreum,33.0,28.585767081114376,1.0
acinetobacter_johnsonii,29.0,30.23601811638239,0.0
oceanobacillus_caeni,32.0,36.048134860773835,4.0
jannaschia_rubra,25.0,25.63062387444571,4.0
comamonas_composti,28.0,28.95034688225153,0.0
sphingobium_ummariense,28.0,31.526906302305783,1.0
bacillus_cellulosilyticus,32.0,33.14379220940665,4.0
bacillus_novalis,30.0,34.30050405962005,2.0
photobacterium_sanctipauli,28.0,27.29930394401911,0.0
dokdonia_donghaensis,30.0,27.582262608038377,3.0
kordiimonas_gwangyangensis,36.0,27.660544330982,0.0
corynebacterium_ulceribovis,37.0,35.487635548023015,0.0
campylobacter_showae,37.0,38.47428995110587,4.0
fretibacterium_fastidiosum,37.0,35.48438864025744,1.0
hydrocarboniphaga_effusa,29.0,23.76201877258916,3.0
carnimonas_nigrificans,30.0,30.497367194029415,1.0
celeribacter_indicus,25.0,30.76924234368399,4.0
lactobacillus_salivarius,37.0,40.99129733704228,3.0
actinomyces_radicidentis,37.0,29.34896593365344,1.0
capnocytophaga_sputigena,37.0,34.624936392637814,1.0
mycobacterium_colombiense,37.0,33.54883823059697,3.0
streptomyces_ipomoeae,27.0,29.341872150806218,0.0
actinomyces_suimastitidis,37.0,36.30383810503021,2.0
lactobacillus_shenzhenensis,37.0,34.41369753155383,1.0
xanthomonas_pisi,27.0,28.81128816876086,1.0
rhizobium_sullae,28.0,29.460131260382127,3.0
bacillus_marmarensis,30.0,31.958327228931218,0.0
paenibacillus_borealis,30.0,26.36237081987396,2.0
mycobacterium_wolinskyi,32.0,34.94098001458243,4.0
nevskia_soli,28.0,26.5612001989086,4.0
bacillus_boroniphilus,30.0,32.43841653801993,4.0
clostridium_cellulolyticum,35.0,35.1362584541513,2.0
castellaniella_caeni,28.0,31.45238774528864,0.0
mycobacterium_kyorinense,37.0,35.418001743780565,3.0
paraburkholderia_mimosarum,30.0,31.323504063116502,3.0
timonella_senegalensis,30.0,26.6610537145336,4.0
haemophilus_haemolyticus,37.0,37.400250763721615,2.0
bdellovibrio_bacteriovorus,28.0,28.6778412435253,4.0
psychrobacter_phenylpyruvicus,31.0,33.51381402947501,4.0
herbaspirillum_frisingense,35.0,28.81613287431732,2.0
lactobacillus_nasuensis,30.0,32.505524692316804,4.0
achromobacter_insolitus,33.0,29.341546115656648,4.0
spiroplasma_diminutum,28.0,29.05026906242731,0.0
bordetella_bronchiseptica,36.0,32.56139621399541,3.0
janibacter_limosus,29.0,26.502005512622624,0.0
yersinia_frederiksenii,30.0,29.967450470752865,2.0
enhydrobacter_aerosaccus,37.0,34.216164524463444,0.0
thermogemmatispora_carboxidivorans,55.0,49.44569498040274,4.0
bartonella_florencae,37.0,33.76198825501103,3.0
helicobacter_acinonychis,37.0,34.745644626398835,4.0
jeotgalibacillus_soli,30.0,27.85757344475153,0.0
lactobacillus_ruminis,35.0,35.437699646778256,2.0
xenorhabdus_hominickii,30.0,28.177289337940365,2.0
roseburia_inulinivorans,37.0,37.032930942999315,3.0
thioalkalimicrobium_cyclicum,28.0,22.880568439868718,0.0
bacillus_subtilis,30.0,33.378453583545834,2.0
pseudomonas_fluorescens,28.0,28.281782479114682,2.0
centipeda_periodontii,37.0,35.44604238969818,2.0
pseudomonas_bauzanensis,28.0,29.830877872930955,3.0
kaistia_adipata,31.0,31.424302158137117,4.0
riemerella_anatipestifer,37.0,31.67624407086047,1.0
bacillus_simplex,29.0,27.991968723761033,3.0
streptomyces_cyanoalbus,27.0,27.855542471739376,1.0
vulcanisaeta_souniana,85.0,81.75023752190666,4.0
streptococcus_phocae,35.0,32.54318898430231,0.0
gemmobacter_megaterium,28.0,30.902089447803647,2.0
hyphomonas_jannaschiana,30.0,29.68740742912653,0.0
lactobacillus_sharpeae,30.0,34.195414158331346,3.0
nocardia_brasiliensis,33.0,28.432351169367585,4.0
jannaschia_aquimarina,30.0,26.64264926575322,3.0
alloscardovia_omnicolens,37.0,37.48713022210196,4.0
coprococcus_catus,37.0,34.91504793438586,1.0
chloroflexus_aurantiacus,49.0,51.18581514629992,1.0
lactobacillus_hordei,30.0,34.09502153668078,1.0
acinetobacter_bouvetii,30.0,28.591761204229783,3.0
enterobacter_hormaechei,32.0,32.48439877739313,0.0
pirellula_staleyi,26.0,27.936164191099728,1.0
azospira_oryzae,33.0,30.930872852710515,0.0
helicobacter_heilmannii,37.0,35.754705997930955,3.0
trichophyton_equinum,27.0,26.402734091612423,1.0
paenibacillus_pectinilyticus,30.0,32.11190542680755,2.0
anoxybacillus_thermarum,55.0,52.533175403980046,0.0
nocardia_vermiculata,29.0,28.19852953228625,1.0
mycobacterium_chlorophenolicum,31.0,32.95025119446416,3.0
lactobacillus_kalixensis,37.0,37.35162100297943,2.0
mycobacterium_rhodesiae,36.0,35.14970296135309,0.0
corynebacterium_appendicis,37.0,34.76420336041125,1.0
porphyromonas_asaccharolytica,37.0,37.55759296082158,3.0
vibrio_ruber,27.0,29.931944782642155,0.0
deinococcus_grandis,26.0,26.979794831104428,2.0
streptomyces_noursei,27.0,28.3532933544195,0.0
campylobacter_hyointestinalis,37.0,35.333556110767155,0.0
lactobacillus_amylovorus,37.0,37.04979190491338,3.0
staphylococcus_auricularis,37.0,37.01929983598724,2.0
demequina_sediminicola,28.0,30.71515903137822,3.0
bacillus_fastidiosus,30.0,32.750134756895626,1.0
mycobacterium_abscessus,35.0,34.57956370972295,3.0
maribacter_dokdonensis,28.0,26.187540623175096,3.0
phaeospirillum_fulvum,26.0,26.84101205803946,4.0
amycolatopsis_decaplanina,29.0,30.58669942131403,0.0
simkania_negevensis,25.0,36.01178842522696,4.0
millisia_brevis,29.0,31.29355364117297,1.0
parabacteroides_distasonis,37.0,33.824503513800096,3.0
insolitispirillum_peregrinum,28.0,32.91166811260852,1.0
streptomyces_bungoensis,28.0,29.446486408618718,0.0
brevibacillus_brevis,33.0,31.121224732227475,2.0
levilinea_saccharolytica,37.0,45.13154869351062,1.0
taylorella_equigenitalis,37.0,33.64204686394098,0.0
streptococcus_plurextorum,37.0,35.167889923877865,2.0
lactobacillus_animalis,37.0,38.459138205381954,1.0
spiroplasma_chrysopicola,30.0,31.188710541553647,2.0
chelatococcus_daeguensis,37.0,36.72675571106572,3.0
methanobacterium_lacus,30.0,37.845311493702084,2.0
lactobacillus_saerimneri,37.0,36.66208868298205,1.0
comamonas_testosteroni,29.0,28.307913395391893,3.0
acidisphaera_rubrifaciens,30.0,30.71940355572375,1.0
gordonia_jacobaea,28.0,30.89242296490344,1.0
salimicrobium_salexigens,37.0,34.92900365105036,0.0
geobacillus_jurassicus,55.0,56.6504731682268,1.0
bacillus_lentus,30.0,29.65041857037219,1.0
bacillus_shackletonii,30.0,36.4323053930004,4.0
geoalkalibacter_subterraneus,37.0,32.30544786724719,1.0
natrialba_taiwanensis,37.0,37.896134705372006,2.0
bacteroides_clarus,37.0,35.90764484070439,3.0
halomonas_titanicae,37.0,29.446188541876268,3.0
cohnella_thermotolerans,32.0,36.784631821142625,3.0
streptomyces_tsukubensis,28.0,28.72382101518646,2.0
streptomyces_griseoluteus,27.0,28.12873325012822,3.0
acidothermus_cellulolyticus,55.0,43.46791940667227,4.0
oceanospirillum_maris,29.0,24.407198841480046,0.0
spirosoma_panaciterrae,28.0,28.167769489069734,4.0
tepidibacter_formicigenes,45.0,44.71664171490344,1.0
dehalobacter_restrictus,30.0,37.75515085198477,4.0
paenibacillus_kribbensis,29.0,30.582293445972233,0.0
cellulosimicrobium_funkei,31.0,28.10901742913321,4.0
leishmania_infantum,25.0,25.339034016040593,0.0
chaetomium_thermophilum,44.0,35.20057039532336,1.0
bacillus_tequilensis,30.0,29.06248193718985,4.0
coniosporium_apollinis,25.0,26.77295785882071,4.0
arhodomonas_aquaeolei,33.0,37.34497580034271,2.0
streptococcus_cristatus,37.0,36.09968083610895,0.0
salpingoeca_rosetta,25.0,19.664181998106564,1.0
desulfonatronum_thiodismutans,36.0,31.53513965271611,3.0
stenotrophomonas_koreensis,31.0,33.5748799751474,2.0
mariniradius_saccharolyticus,28.0,28.441351505743455,3.0
bacillus_luciferensis,30.0,29.471738150450314,1.0
listeria_ivanovii,36.0,31.906351658331346,3.0
aeromonas_sobria,31.0,27.632256836719662,2.0
pseudomonas_mendocina,34.0,30.0721922490795,4.0
nocardiopsis_alkaliphila,28.0,32.783060642706346,3.0
haloterrigena_thermotolerans,37.0,37.40865808465079,4.0
mycoplasma_molare,37.0,37.563639255987596,3.0
streptococcus_ratti,37.0,37.12017946514758,1.0
streptomyces_diastatochromogenes,27.0,27.45559435162219,1.0
campylobacter_gracilis,37.0,43.160018024225984,4.0
sphingomonas_phyllosphaerae,27.0,27.444447846241147,2.0
sphingobium_chungbukense,29.0,30.69960123040274,4.0
oligella_ureolytica,33.0,31.853087040411424,3.0
mesonia_mobilis,28.0,28.188588431212033,1.0
streptococcus_devriesei,34.0,37.51897296570439,3.0
nitrincola_lacisaponensis,37.0,26.055779392627507,0.0
mycobacterium_heckeshornense,42.0,39.286566669849186,0.0
cladophialophora_bantiana,27.0,27.65461215637822,3.0
staphylococcus_pettenkoferi,37.0,35.75472006303802,2.0
methylocystis_rosea,26.0,32.105832388731564,1.0
mycoplasma_iowae,37.0,38.32205098381403,0.0
entomoplasma_luminosum,30.0,29.33668002747197,3.0
pararhodospirillum_photometricum,25.0,33.86373648149505,2.0
haemophilus_parasuis,37.0,37.76801809770599,2.0
lewinella_cohaerens,27.0,23.470742282648835,4.0
pseudomonas_brassicacearum,28.0,28.600972111133366,0.0
bacillus_gaemokensis,30.0,31.34650668762822,3.0
eubacterium_limosum,37.0,36.595528931446225,2.0
